Name,City,Country,FAA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Color
Tri-County Regional Airport,Lone Rock,United States,LNR,KLNR,43.211667,-90.181667,718,-6,A,216
Regional Airport,Joliet,United States,JOT,KJOT,41.517778,-88.175556,582,-6,A,216
Illinois Valley Regional,Peru,United States,VYS,KVYS,41.351944,-89.153056,654,-6,A,216
Reynolds Field,Jackson,United States,JXN,KJXN,42.260556,-84.460556,1001,-5,A,216
Wings Field,Philadelphia,United States,BBX,KLOM,40.1375,-75.265,302,-5,A,216
County,Okeechobee,United States,OBE,KOBE,27.265833,-80.851111,34,-5,A,216
Regional - Hendricks AAF,Sebring,United States,SEF,KSEF,27.456389,-81.342222,63,-5,A,216
Executive,Avon Park,United States,AVO,KAVO,27.591389,-81.528889,160,-5,A,216
Gilbert Airport,Winter Haven,United States,GIF,KGIF,28.062778,-81.753333,145,-5,A,216
Municipal Airport,Zephyrhills,United States,ZPH,KZPH,28.228056,-82.155833,90,-5,A,216
International Airport,Ocala,United States,OCF,KOCF,29.1725,-82.224167,89,-5,A,216
Jesup-Wayne County Airport,Jesup,United States,JES,KJES,31.553889,-81.8825,107,-5,A,216
Madison GA Municipal Airport,Madison,United States,52A,K52A,33.612125,-83.4604444,694,-5,A,216
Coweta County Airport,Newnan,United States,CCO,KCCO,33.3115656,-84.7697554,970,-5,A,216
McDuffie County Airport,Thomson,United States,HQU,KHQU,33.5297315,-82.5169509,501,-5,A,216
Municipal Airport,Aiken,United States,AIK,KAIK,33.6493889,-81.6850278,529,-5,A,216
Woodward Field,Camden,United States,CDN,KCDN,34.2835833,-80.5648611,302,-5,A,216
Municipal Airport,Lumberton,United States,LBT,KLBT,34.6098056,-79.0595556,125,-5,A,216
Ridgeland Airport,Ridgeland,United States,3J1,\N,32.4934167,-80.99175,79,-5,A,216
Moore County Airport,Pinehurst-Southern Pines,United States,SOP,KSOP,35.2376111,-79.3887958,455,-5,A,216
Richmond County Airport,Rockingham,United States,RCZ,KRCZ,34.8913056,-79.7596111,358,-5,A,216
Bamberg County Airport,Bamberg,United States,99N,\N,33.3045278,-81.1084167,231,-5,A,216
Richland Airport,Richland Center,United States,93C,\N,43.2833575,-90.2982819,742,-6,A,216
Municipal Airport,Viroqua,United States,Y51,\N,43.5793603,-90.8964742,1292,-6,A,216
Baraboo Wisconsin Dells Airport,Baraboo,United States,DLL,KDLL,43.5217843,-89.7709266,979,-6,A,216
Foster Field,Apple River,United States,7A4,\N,42.4664444,-90.1693889,990,-6,A,216
Regional Airport,Statesville,United States,SVH,KSVH,35.7649958,-80.9538958,968,-5,A,216
Sylvania Airport,Sturtevant,United States,C89,\N,42.70325,-87.9589722,785,-6,A,216
Municipal Airport,Burlington,United States,BUU,KBUU,42.6907171,-88.3046825,780,-6,A,216
Stroudsburg-Pocono Airport,East Stroudsburg,United States,N53,\N,41.0358717,-75.1606789,480,-5,A,216
Spring Hill Airport,Sterling,United States,70N,\N,41.3473569,-75.4158972,1729,-5,A,216
Randall Airport,Middletown,United States,06N,\N,41.431912,-74.3915611,523,-5,A,216
William T. Piper Mem.,Lock Haven,United States,LHV,KLHV,41.1357778,-77.4223056,556,-5,A,216
Grove City Airport,Grove City,United States,29D,\N,41.1460278,-80.16775,1371,-5,A,216
Lansdowne Airport,Youngstown,United States,04G,\N,41.1304722,-80.6195833,1044,-5,A,216
Wadsworth Municipal,Wadsworth,United States,3G3,\N,41.0031572,-81.7564401,974,-5,A,216
Ashland County Airport,Ashland,United States,3G4,\N,40.9029722,-82.2556389,1206,-5,A,216
Pittsburgh-Monroeville Airport,Monroeville,United States,4G0,\N,40.4526389,-79.7749167,1187,-5,A,216
Somerset County Airport,Somerset,United States,2G9,\N,40.0388708,-79.0149951,2275,-5,A,216
Youngstown Elser Metro Airport,Youngstown,United States,4G4,\N,40.9617953,-80.6773264,1070,-5,A,216
Braceville Airport,Braceville,United States,41N,\N,41.2111675,-80.9692572,900,-5,A,216
Lorain County Regional Airport,Lorain-Elyria,United States,LPR,KLPR,41.3442778,-82.1776389,793,-5,A,216
Germack Airport,Geneva,United States,7D9,\N,41.7778322,-80.9039797,820,-5,A,216
Burke Lakefront Airport,Cleveland,United States,BKL,KBKL,41.5175,-81.683333,583,-5,A,216
Chautauqua County-Dunkirk Airport,Dunkirk,United States,DKK,KDKK,42.4933353,-79.2720417,693,-5,A,216
Hamburg Inc Airport,Hamburg,United States,4G2,\N,42.7008925,-78.9147569,751,-5,A,216
Trenton-Robbinsville Airport,Trenton,United States,N87,\N,40.2139444,-74.6017778,118,-5,A,216
South Jersey Regional Airport,Mount Holly,United States,VAY,KVAY,39.9428889,-74.84575,53,-5,A,216
Spitfire Aerodrome,Pedricktown,United States,7N7,\N,39.7355633,-75.3977211,40,-5,A,216
Linden Airport,Linden,United States,LDJ,KLDJ,40.6174472,-74.2445942,23,-5,A,216
Morgantown Airport,Morgantown,United States,O03,\N,40.1570414,-75.8704892,600,-5,A,216
Harford County Airport,Churchville,United States,0W3,\N,39.5668378,-76.2024028,409,-5,A,216
Tri-State Steuben County Airport,Angola,United States,ANQ,KANQ,41.6396983,-85.0834933,995,-5,A,216
Plymouth Municipal Airport,Plymouth,United States,C65,\N,41.3651307,-86.3002574,800,-5,A,216
Van Wert County Airport,Van Wert,United States,VNW,KVNW,40.8638295,-84.606358,787,-5,A,216
Port Bucyrus-Crawford County Airport,Bucyrus,United States,17G,\N,40.7815556,-82.9748056,1003,-5,A,216
Lake Wales Municipal Airport,Lake Wales,United States,X07,\N,27.8938056,-81.6203889,127,-5,A,216
Brooks Field Airport,Marshall,United States,RMY,KRMY,42.2511932,-84.9554443,941,-5,A,216
Genesee County Airport,Batavia,United States,GVQ,KGVQ,43.03175,-78.1696667,914,-5,A,216
Finger Lakes Regional Airport,Seneca Falls,United States,0G7,\N,42.8835647,-76.7812318,492,-5,A,216
Stormville Airport,Stormville,United States,N69,\N,41.5769708,-73.7323514,358,-5,A,216
Robertson Field,Plainville,United States,4B8,\N,41.6893333,-72.8646944,202,-5,A,216
Williams County Airport,Bryan,United States,0G6,\N,41.4673056,-84.5067778,730,-5,A,216
Clearwater Air Park,Clearwater,United States,CLW,KCLW,27.9764722,-82.7586667,70,-5,A,216
South Lakeland Airport,Lakeland,United States,X49,\N,27.9333581,-82.0439739,110,-5,A,216
All Airports,New York,United States,NYC,\N,40.714167,-74.005833,31,-5,A,216
All Airports,Chicago,United States,CHI,\N,41.883611,-87.631667,596,-6,A,216
Meigs Field,Chicago,United States,CGX,KCGX,41.860278,-87.609722,585,-6,A,216
All Airports,Washington,United States,WAS,\N,38.889444,-77.035278,25,-5,A,216
Pickens County Airport,Jasper,United States,JZP,KJZP,34.4534722,-84.4572222,1535,-5,A,216
Grand Strand Airport,North Myrtle Beach,United States,CRE,\N,33.81175,-78.7239444,31,-5,A,216
Lansing Municipal,Lansing,United States,IGQ,KIGQ,41.5349167,-87.5295278,620,-6,A,216
Bloyer Field,Tomah,United States,Y72,\N,43.9762222,-90.4806111,966,-6,A,216
Ramona Airport,Ramona,United States,RNM,KRNM,33.0391667,-116.91525,1395,-8,A,216
Branch County Memorial Airport,Coldwater,United States,OEB,KOEB,41.9335691,-85.0522935,959,-5,A,216
Wilkes-Barre Wyoming Valley Airport,Wilkes-Barre,United States,WBW,KWBW,41.2973074,-75.8522405,543,-5,A,216
Lost Nation Municipal Airport,Willoughby,United States,LNN,KLNN,41.6840278,-81.38975,626,-5,A,216
Capital City Airport,Frankfort,United States,FFT,KFFT,38.1819722,-84.9061389,812,-5,A,216
Lewiston Maine,Lewiston,United States,LEW,KLEW,44.0484728,-70.2835075,288,-5,A,216
Florence,Florence,United States,6S2,\N,43.9828168,-124.1113687,51,-8,A,216
Martin Campbell Field Airport,Copperhead,United States,1A3,\N,35.0158056,-84.3468333,1789,-5,A,216
Naval Air Station,Glenview,United States,NBU,KNBU,42.090556,-87.8225,653,-6,A,216
Marco Islands,Marco Island Airport,United States,MRK,KMKY,25.9950278,-81.6725278,5,-5,A,216
Drummond Island Airport,Drummond Island,United States,DRM,KDRM,46.0093114,-83.7439342,668,-5,A,216
Garland Airport,Lewiston,United States,8M8,\N,44.8065278,-84.2761944,1218,-5,A,216
Gladwin Zettel Memorial Airport,Gladwin,United States,GDW,KGDW,43.9705893,-84.47502,774,-5,A,216
Lowell City Airport,Lowell,United States,24C,\N,42.95392,-85.3439058,681,-5,A,216
South Haven Area Regional Airport,South Haven,United States,LWA,KLWA,42.3511944,-86.2556389,666,-5,A,216
Schaumburg Regional,Schaumburg,United States,06C,\N,41.9893408,-88.1012428,801,-6,A,216
Marshfield Municipal Airport,Marshfield,United States,MFI,KMFI,44.6368797,-90.1893267,1278,-6,A,216
Alexander Field South Wood County Airport,Wisconsin Rapids,United States,ISW,KISW,44.3606456,-89.8381412,1021,-6,A,216
Clinton Municipal,Clinton,United States,CWI,KCWI,41.83075,-90.3289722,708,-6,A,216
Beverly Municipal Airport,Beverly,United States,BVY,KBVY,42.584141,-70.9161444,107,-5,A,216
Oakdale Airport,Oakdale,United States,O27,\N,37.7563333,-120.8001944,237,-8,A,216
Poplar Bluff Municipal Airport,Poplar Bluff,United States,POF,KPOF,36.77394444,-90.3248611,331,-6,A,216
Eastport Municipal Airport,Eastport,United States,EPM,KEPM,44.9101111,-67.0126944,45,-5,A,216
Keokuk Municipal Airport,Keokuk,United States,EOK,KEOK,40.4599078,-91.4285011,671,-6,A,216
Banks Airport,Swans Island,United States,ME5,\N,44.1653889,-68.4281667,100,-5,A,216
Bagdad Airport,Bagdad,United States,E51,\N,34.5958528,-113.170195,4183,-7,A,216
Ocean Ridge Airport,Gualala,United States,E55,\N,38.8016111,-123.5306389,940,-8,A,216
Kent State Airport,Kent,United States,1G3,\N,41.1513889,-81.4151111,1134,-5,A,216
Atlantic City Rail Terminal,Atlantic City NJ,United States,ZRA,\N,39.3665,-74.442,8,-5,A,216
Springfield Amtrak Station,Springfield MA,United States,ZSF,\N,42.106,-72.593054,65,-5,A,216
Amherst Amtrak Station AMM,Amherst MA,United States,XZK,\N,42.375,-72.511389,258,-5,A,216
Fond Du Lac County Airport,Fond du Lac,United States,FLD,KFLD,43.7711667,-88.4884167,808,-6,A,216
Waupaca Municipal Airport,Waupaca,United States,PCZ,KPCZ,44.33325,-89.0197778,840,-6,A,216
Stevens Point Municipal Airport,Stevens Point,United States,STE,KSTE,44.5451356,-89.5302844,1110,-6,A,216
Luce County Airport,Newberry,United States,ERY,KERY,46.311199,-85.457298,869,-5,A,216
Forest Lake Airport,Forest Lake,United States,25D,\N,45.2477456,-92.9943853,925,-6,A,216
Galion Municipal Airport,Galion,United States,GQQ,KGQQ,40.7533889,-82.7238056,1224,-5,A,216
Clarksville-Montgomery County Regional Airport,Clarksville,United States,CKV,KCKV,36.621944,-87.415,550,-6,A,216
Lompoc Airport,Lompoc,United States,LPC,KLPC,34.6656,-120.4675,88,-8,A,216
Chester County G O Carlson Airport,Coatesville,United States,CTH,KMQS,39.9789,-75.8654,660,-5,A,216
Lake Placid Airport,Lake Placid,United States,LKP,KLKP,44.264444,-73.961944,1747,-5,A,216
Long Lake,Long Lake,United States,NY9,\N,43.9750617,-74.42044,1629,-5,A,216
Wishram Amtrak Station,Wishram,United States,WIH,\N,45.6576,-120.9664,1,-8,A,216
Lima Allen County Airport,Lima,United States,AOH,KAOH,40.707478,-84.0270781,975,-5,A,216
McKinnon Airport,Brunswick,United States,SSI,KSSI,31.1519722,-81.3910556,19,-5,A,216
Beaver Falls,Beaver Falls,United States,BFP,KBFP,40.7724722,-80.3914444,1253,-5,A,216
Seaplane Base,Winterhaven,United States,F57,\N,28.0575,-81.7628056,140,-5,A,216
Georgetown County Airport,Georgetown,United States,GGE,KGGE,33.3114018,-79.3203139,40,-5,A,216
Hardwick Field Airport,Cleveland,United States,HDI,KHDI,35.2199994,-84.832369,874,-5,A,216
Mark Anton Airport,Dayton,United States,2A0,\N,35.48625,-84.9310833,718,-5,A,216
Jefferson County Airpark,Steubenville,United States,2G2,\N,40.3602179,-80.7008742,1196,-5,A,216
Renton,Renton,United States,RNT,KRNT,47.4931389,-122.21575,32,-8,A,216
Brackett Field,La Verne,United States,POC,KPOC,34.0916667,-117.7817778,1014,-8,A,216
Jekyll Island Airport,Jekyll Island,United States,09J,\N,31.0744722,-81.4277778,11,-5,A,216
CedarKey,Cedar Key,United States,CDK,KCDK,29.1342222,-83.0504722,11,-5,A,216
Cross City,Cross City,United States,CTY,KCTY,29.6355278,-83.10475,42,-5,A,216
Clemson,Clemson,United States,CEU,KCEU,34.6722222,-82.8858889,891,-5,A,216
Heber City Municipal Airport,Heber,United States,36U,\N,40.4818056,-111.4288056,5637,-7,A,216
Beech Factory Airport,Wichita,United States,BEC,KBEC,37.6939167,-97.2149167,1409,-6,A,216
Cherokee County Airport,Canton,United States,47A,\N,34.3122175,-84.4221556,1219,-5,A,216
Fernandina Beach Municipal Airport,Fernandina Beach,United States,55J,\N,30.6118333,-81.4611944,16,-5,A,216
Georgetown Municipal Airport,Georgetown,United States,GTU,KGTU,30.678809,-97.6793837,790,-6,A,216
Sidney Muni Airport,Sidney,United States,SNY,KSNY,41.10167,-102.985,4313,-7,A,216
Eagle's Nest Airport,Waynesboro,United States,W13,\N,38.076944,-78.944167,1437,-5,A,216
Leesburg Executive Airport,Leesburg,United States,JYO,KJYO,39.078,-77.558,389,-5,A,216
Williamson-Sodus Airport,Williamson,United States,SDC,KSDC,43.2347904,-77.119444,424,-5,A,216
Clear Lake Metroport,Clear Lake City,United States,CLC,\N,29.5569,-95.137497,35,-6,A,216
Boulder Municipal,Boulder,United States,WBU,KBDU,40.039444,-105.225833,5288,-7,A,216
Palo Alto Airport of Santa Clara County,Palo Alto,United States,PAO,KPAO,37.4611111,-122.1150556,7,-8,A,216
Mesa Falcon Field,Mesa,United States,FFZ,KFFZ,33.46080017,-111.7279968,1394,-7,A,216
Coolidge Municipal Airport,Cooldige,United States,P08,KP08,32.93590164,-111.427002,1574,-7,A,216
Cottonwood Airport,Cottonwood,United States,P52,KP52,34.72999954,-112.0350037,3550,-7,A,216
Phoenix Regional Airport,Phoenix,United States,A39,KA39,32.99169922,-111.9209976,1300,-7,A,216
Wickenburg Municipal Airport,Wickenburg,United States,E25,KE25,33.96889877,-112.7990036,2377,-7,A,216
Oakland Co. Intl,Pontiac,United States,PTK,KPTK,42.667,-83.35,980,-5,A,216
Dillant Hopkins Airport,Keene,United States,EEN,\N,72.270833,42.898333,149,-5,A,216
Monroe Reqional Airport,Charlotte,United States,EQY,\N,35.01833,-80.62001,679,-5,A,216
Iowa City Municipal Airport,Iowa City,United States,IOW,KIOW,41.639244,-91.546503,668,-6,A,216
Windom Municipal Airport,Windom,United States,MWM,KMWM,43.9134017,-95.1094083,1410,-6,A,216
Lee Airport,Annapolis,United States,ANP,KANP,38.942778,-76.568333,34,-5,A,216
Pecos Municipal Airport,Pecos,United States,PEQ,KPEQ,31.3823889,-103.5107222,2613,-6,A,216
Hattiesburg Bobby L. Chain Municipal Airport,Hattiesburg,United States,HBG,KHBG,31.2649444,-89.2528889,151,-6,A,216
Chan Gurney,Yankton,United States,YKN,KYKN,42.8711,-97.3969,1200,-6,A,216
Selfield Airport,Selma Alabama,United States,SES,KSES,32.4404,-86.9522,131,-6,A,216
Frazier Lake Airpark,Hollister,United States,1C9,\N,54.01333333,-124.7683333,152,-8,A,216
Hayward Executive Airport,Hayward,United States,HWD,KHWD,37.65888889,-122.1216667,52,-8,A,216
Ann Arbor Municipal Airport,Ann Arbor,United States,ARB,KARB,42.132274,-83.444418,839,-5,A,216
Boston Back Bay Station,Boston,United States,ZTY,\N,42.3478,-71.075,20,-5,A,216
Clayton County Tara Field,Hampton,United States,4A7,K4A7,33.389099,-84.332397,874,-5,A,216
NAS Alameda,Alameda,United States,NGZ,KNGZ,37.7861,-122.3186,10,-8,U,216
Wilmington Amtrak Station,Wilmington,United States,ZWI,\N,39.736667,-75.551667,0,-5,A,216
Elkhart Municipal,Elkhart,United States,EKI,\N,41.719444,-86.003333,778,-5,A,216
Immokalee ,Immokalee ,United States,IMM,KIMM,26.433889,-81.401389,37,-5,A,216
New Carrollton Rail Station,New Carrollton,United States,ZRZ,\N,38.948,-76.8719,39,-5,A,216
Dinwiddie County Airport,Petersburg,United States,PTB,KPTB,37.18375,-77.507388,193,-5,A,216
Sheboygan County Memorial Airport,Sheboygan,United States,SBM,KSBM,43.7696,-87.851402,755,-6,A,216
Ephraim-Gibraltar Airport,Ephraim,United States,3D2,\N,45.1354167,-87.1879444,773,-6,A,216
Pinal Airpark,Marana,United States,MZJ,KMZJ,32.509722,-111.325278,1893,-7,N,216
Glendale Municipal Airport,Glendale,United States,GEU,KGEU,33.5269167,-112.2951389,1071,-7,N,216
Safford Regional Airport,Safford,United States,SAD,KSAD,32.8533333,-109.6350833,3179,-7,N,216
Sikeston Memorial Municipal,Sikeston,United States,SIK,KSIK,36.8988889,-89.56175,315,-6,A,216
Oceano County Airport,Oceano,United States,L52,KL52,35.10147222,-120.6223611,14,-8,U,216
Floyd Bennett Memorial Airport,Queensbury,United States,GFL,KGFL,43.341222,-73.610305,328,-5,A,216
Saratoga County Airport,Ballston Spa,United States,5B2,K5B2,43.050722,-73.861638,433,-5,A,216
Burrello-Mechanicville Airport,Mechanicville,United States,K27,\N,42.893133,-73.66845,195,-5,A,216
Crystal River,Crystal River,United States,CGC,KCGC,28.8676111,-82.5741111,9,-5,A,216
Martin State,Baltimore,United States,MTN,KMTN,39.3256667,-76.4137778,22,-5,A,216
Lincoln Regional Airport Karl Harder Field,Lincoln,United States,LHM,KLHM,38.9091667,-121.3513333,121,-8,A,216
Fostoria Metropolitan Airport,Fostoria,United States,FZI,KFZI,41.1908333,-83.3930833,752,-5,A,216
Eastern Slopes Regional,Fryeburg,United States,IZG,KIZG,43.9911389,-70.9478889,455,-5,A,216
Lakefront,New Orleans,United States,NEW,KNEW,30.0424167,-90.02825,7,-6,A,216
Pappy Boyington,Coeur d'Alene,United States,COE,KCOE,47.7743056,-116.8195833,2320,-8,A,216
Beaumont Municipal,Beaumont,United States,BMT,KBMT,30.0702044,-94.2150967,32,-6,A,216
Vermilion Regional,Danville,United States,DNV,KDNV,40.1996944,-87.5955278,696,-6,A,216
Merritt Island Airport,Cocoa,United States,COI,\N,28.3416111,-80.6854722,6,-5,A,216
Valkaria Municipal,Valkaria,United States,X59,\N,27.9608611,-80.5583333,26,-5,A,216
Space Coast Reg'l Airport,Titusville,United States,TIX,\N,28.5148,-80.7992278,34,-5,A,216
Sebastian Municipal,Sebastian,United States,X26,\N,27.81325,-80.4955833,21,-5,A,216
Effingham Memorial Airport,Effingham,United States,1H2,KEFH,39.07,-88.534,585,-6,A,216
Andrau Airport,Houston,United States,AAP,KAAP,29.43,-95.35,80,-6,A,216
Flying Cloud Airport,Eden Prairie,United States,FCM,KFCM,44.4938,-93.2726,906,-6,A,216
Johnson County Airport,Olathe,United States,OJC,KOJC,38.5051,-94.4415,1096,-6,A,216
Apopka,Orlando,United States,X04,\N,28.707222,-81.581667,143,-5,A,216
Brandywine Airport,West Goshen Township,United States,OQN,KOQN,39.5924,-75.3455,466,-5,A,216
Manassas,Manassas,United States,MNZ,KHEF,38.721389,-77.515556,192,-5,A,216
Hite Airport,Hanksville,United States,UT3,\N,37.8916547,-110.3840289,3840,-7,A,216
Shelby County Airport,Shelbyville,United States,2H0,K2H0,39.410556,-88.845556,550,-6,A,216
Grand Canyon West Airport,Peach Springs,United States,1G4,\N,35.899904,-113.815674,4813,-7,A,216
Rock Airport,Tarentum,United States,9G1,\N,40.6035463,-79.8261189,1063,-5,A,216
Plum Island Airport,Newburyport,United States,2B2,\N,42.7953611,-70.8394444,11,-5,A,216
Kulik Lake Airport,Kulik Lake,United States,LKK,\N,58.96591,-155.108089,1000,-9,U,216
Port Alsworth Airport,Port alsworth,United States,PTA,PALJ,60.208281,-154.306586,253,-9,A,216
Fairfield County Airport,Winnsboro,United States,FDW,KFDW,34.315472,-81.108806,577,-5,A,216
Skyhaven Airport,Rochester,United States,DAW,KDAW,43.2840556,-70.9292778,321,-5,A,216
Port Oceanic Airport,Port Oceanic,United States,PRL,\N,60.2083333,-147.8194444,142,-9,A,216
Newton City-County Airport,Newton,United States,EWK,KEWK,38.0570785,-97.2752278,1533,-6,A,216
Bolton Field,Columbus,United States,TZR,KTZR,39.901111,-83.136944,905,-5,A,216
Ocean Shores Municipal,Ocean Shores,United States,W04,KW04,46.5995,-124.0854,15,-8,A,216
Packwood,Packwood,United States,55S,K55S,46.3625,-121.4067,1057,-8,A,216
Fort Bridger,Fort Bridger,United States,FBR,KFBR,41.236,-110.2436,7038,-7,A,216
Prosser,Prosser,United States,S40,KS40,46.128,-119.4773,705,-8,A,216
Chehalis-Centralia,Chehalis,United States,CLS,KCLS,46.4062,-122.5897,177,-8,A,216
Desert Aire,Mattawa,United States,M94,KM94,46.4124,-119.5518,586,-8,A,216
Lebanon State,Lebanon,United States,S30,KS30,44.3179,-122.5577,344,-8,A,216
Evanston-Uinta CO Burns Fld,Evanston,United States,EVW,KEVW,41.1649,-111.0208,7143,-7,A,216
Sabetha Municipal,Sabetha,United States,K83,KK83,39.5425,-95.4677,1330,-6,A,216
Mount Pleasant Regional-Faison Field,Mount Pleasant,United States,LRO,KLRO,32.5387,-79.4697,12,-5,A,216
Jimmy Carter Regional,Americus,United States,ACJ,KACJ,32.0665,-84.1133,468,-5,A,216
Weedon Field,Eufala,United States,EUF,KEUF,31.5708,-85.0774,285,-6,A,216
